report_id,reported_at,resolved_at,issue_type,severity,lat,lon,street_name,channel,estimated_impact_cost,district_hint
MR219952,08/27/2025,2025-09-05T19:54:54Z,missing sign,3,37.80713750140994,-122.400865334363,Grant St,web,270.46,D02
MR219953,2024-07-02T21:21:37Z,2024-07-14T14:25:22Z,broken traffic light,4,,-122.474128770468,Maple Dr,phone,1157.49,D02
MR219954,2025-12-24T13:11:43Z,2026-01-04T11:17:09Z,broken traffic light,3,,-122.379327549388,Grant St,app,2001.12,D04
MR219955,2025-05-08T13:52:02Z,2025-05-16T02:11:44Z,unsafe crossing,3,37.71719297368103,-122.412516375908,Harbor Ave,app,2007.73,D03
MR219956,17-11-2024 19:04,2024-12-02T22:28:42Z,sidewalk obstruction,URGENT,37.76292785237047,-122.482558662784,Grant St,email,479.55,D06
MR219957,2025-09-25T12:39:06Z,2025-10-07T23:31:24Z,broken traffic light,4,37.817061,-122.434404,Union Blvd,app,4625.1,D11
MR219958,2025-06-03T20:43:18Z,2025-06-09T15:16:08Z,pothole near crossing,5,37.821103572547194,-122.365904569168,River Rd,web,745.12,D12
MR219959,10/03/2025 13:58:00,2025-03-16T22:59:41Z,pothole near crossing,MED ,37.749236387517065,-122.422529777155,Broadway,web,437.07,D07
MR219960,08/27/2024,,missing sign,4,37.770007401499946,-122.374179967431,River Rd,web,560.81,D08
MR219961,"Mar 05, 2025 04:08PM",2025-03-30T17:27:58Z,unsafe crossing,4,37.76470750392373,-122.468905484329,Hillcrest Ave,web,1174.77,D06
MR219962,07/11/2025 05:49:55,2025-07-16T14:28:18Z,blocked lane,5,,-122.54996948638,Maple Dr,PHONE,"1,931 USD",D01
MR219963,18-07-2024 19:36,,Unsafe Crossing,4,37.75646968821905,-122.475045778269,Maple Dr,phone,617.47,D06
MR219964,"Feb 27, 2025 03:13PM",,bus stop damage,1,37.812764226671966,-122.52607059315,Maple Dr,app,892.82,D09
MR219965,04/22/2025 03:38:49,2025-04-24T09:07:26Z,unsafe crossing,2,37.71611998350294,-122.53739995483,Cedar Rd,app,1265.38,D01
MR219966,09/24/2025,10/10/2025 16:29:00,unsafe crossing,4,37.836,-122.411369,Market St,app,1975.02,D11
MR219967,2025-05-13T04:23:00Z,2025-05-16T21:49:50Z,,4,37.82116683694549,-122.457935810931,Elm St,app,641.55,D10
MR219968,2024-01-03T07:04:04Z,01/08/2024 03:33:06,pothole near crossing,2,37.76067395015288,-122.385483913514,Transit Way,app,~435,
MR219969,03/26/2025 19:23:00,04/05/2025 02:11:00,blocked lane,5,37.713,-122.48148,Market St,web,1234.35,D02
MR219970,2024-10-07T08:59:04Z,2024-10-17T13:02:52Z,broken traffic light,2,37.827,-122.523,Union Blvd,web,1628.7,D09
MR219971,2025-04-16T02:56:26Z,2025-04-20T18:01:25Z,missing signage,4,37.8112984023445,-122.378131381002,Union Blvd,app,515.12,D12
MR219972,11/04/2025 08:39:00,,blocked lane,3,37.68594260529089,-122.423378548997,Maple Dr,web,1101.25,D03
MR219973,11/09/2025,11/13/2025 10:12:41,damaged bus stop,3,,-122.485424229072,Grant St,web,698.12,D07
MR219974,2025-01-20T14:36:38Z,2025-01-26T20:02:35Z,unsafe crossing,,37.77074288744403,-122.545958867943,Union Blvd,email,884.85,D05
MR219975,2024-05-31T04:42:47Z,,unsafe crossing,1,37.70395820106502,-122.474759435384,Broadway,web,952.36,D02
MR219976,10/14/2025 14:28:10,2025-10-17T06:55:13Z,bus stop damage,3,37.816613183267144,-122.435635006032,Grant St,web,1066.34,D11
MR219977,2025-03-26T11:14:44Z,04/22/2025,broken traffic light,3,37.69112868874372,-122.443616061025,Grant St,app,"~1,888",D03
MR219978,07/23/2025 18:46:57,2025-07-28T02:10:13Z,unsafe crossing,4,37.760024,-122.52226,Harbor Ave,email,543.62,D05
MR219979,04/25/2025 04:50:35,2025-05-02T01:09:06Z,pothole near crossing,med,37.8264,-122.533,Union Blvd,,305.23,D09
MR219980,2024-02-25T21:03:11Z,,broken traffic light,4,37.747595,-122.371,Elm St,phone,1817.64,D08
MR219981,04/29/2024 05:59:11,2024-05-09T07:15:27Z,sidewalk obstruction,2,37.81462021581306,-122.472325346014,Hillcrest Ave,web,433.97,D10
MR219982,2025-12-22T13:48:19Z,2025-12-26T13:57:05Z,broken traffic light,5,37.76460736396961,-122.421435573814,Transit Way,phone,3119.14,D07
MR219983,2025-04-16T22:48:09Z,04/18/2025,missing sign,3,37.813313817887504,-122.511628874808,River Rd,app,234.08,D09
MR219984,12/12/2024 13:37:00,2024-12-17T01:32:39Z,broken traffic light,5,,-122.39487,Broadway,phone,2258.88,D08
MR219985,2024-08-09T18:03:51Z,08/11/2024,unsafe crossing,1,37.76212914662953,-122.485625607714,Grant St,phone,1034.4,D06
MR219986,2024-02-15T23:03:30Z,02/26/2024,pothole near crossing,3,37.71349732551953,-122.475028298707,River Rd,web,678.36,D02
MR219987,05/14/2024 03:24:00,05/26/2024 08:16:41,broken traffic light,4,37.700462074298294,-122.519081979324,Grant St,web,1566.93,D01
MR219988,09/06/2025 03:11:36,09/12/2025,pothole near crossing,,37.82872566768502,,Pine Ave,app,562.66,D10
MR219989,"Mar 06, 2025 12:16PM",03/14/2025 04:08:12,pothole near crossing,4,37.685738431670075,-122.405347442013,,app,615.14,D03
MR219990,2025-03-03T18:15:10Z,2025-03-15T19:59:07Z,pothole near crossing,4,,-122.49855,Grant St,web,523.41,D09
MR219991,2025-07-18T09:41:32Z,2025-07-28T05:48:47Z,sidewalk obstruction,High,37.687693788159486,-122.462852318082,River Rd,web,330.99,D02
MR219992,2025-06-16T14:14:12Z,06/21/2025 16:09:00,broken traffic light,4,37.772616957223796,-122.501611487982,Pine Ave,web,1587.21,D06
MR219993,09/08/2024 11:10:00,2024-09-13T17:21:24Z,pothole near crossing,2,37.76169741687951,-122.503712505533,Harbor Ave,web,368 USD,D05
MR219994,06/12/2025 05:48:00,2025-06-15T08:18:51Z,lane blocked,medium low,37.74695538027563,-122.429126693621,Union Blvd,app,USD 790.08,D07
MR219995,2024-01-21T17:12:29Z,,BLOCKED LANE,4,37.75070573709574,-122.549368811859,Maple Dr,email,1469.49,D05
MR219996,"Mar 15, 2024 05:21AM",03/20/2024 03:43:00,pot hole near crossing,2,37.764962469716664,-122.531025744896,River Rd,web,453.71,D05
MR219997,"Nov 19, 2025 02:16AM",2025-11-22T01:54:54Z,bus stop damage,3,37.80074657893292,-122.391026269577,Maple Dr,email,USD 479.01,D12
MR219998,2024-09-04T20:25:16Z,,unsafe crossing,3,37.787238791764324,-122.388639932191,River Rd,web,935.85,D12
MR219999,07/28/2025 04:45:19,07/30/2025 11:02:51,sidewalk obstruction,2,37.80911736303272,-122.393658534565,Maple Dr,app,176.66,D12
MR220000,"Jul 03, 2024 04:21AM",07/19/2024 16:52:00,bus stop damage,2,37.74581713438447,-122.399929150182,Broadway,phone,1704.36,D08
MR220001,13-10-2024 14:06,2024-10-17T14:16:14Z,sidewalk obstruction,2,37.71520423516644,-122.386107102815,Broadway,app,360.31,D04
MR220002,"Feb 16, 2025 06:25PM",,pothole near crossing,5,37.71927773426223,-122.535323871822,River Rd,web,396.19,D01
MR220003,2025-07-13T12:34:34Z,"Jul 23, 2025 01:32AM",blocked lane,3,37.76391605267468,-122.499105290581,Pine Ave,phone,"~1,707",D06
MR220004,2025-02-07T16:05:50Z,"Feb 09, 2025 05:47PM",pothole near crossing,4,39.03788347811741,-122.246213965022,Market St,app,USD 372.31,D12
MR220005,2025-01-01T13:16:09Z,2025-01-10T07:32:23Z,blocked lane,5,,-122.3711390213,Pine Ave,app,USD 1374.02,D12
MR220006,2025-12-16T08:57:39Z,,sidewalk obstruction,2,37.76210865484949,-122.371131946465,,web,552.88,D08
MR220007,2024-04-24T03:59:29Z,2024-04-25T18:41:17Z,unsafe crossing,1,37.803,,Grant St,phone,1317.73,D12
MR220008,2025-05-15T00:30:28Z,2025-05-18T14:51:45Z,Broken Traffic Light,4,37.802343533734,,Harbor Ave,phone,3265.38,D09
MR220009,2025-02-25T20:03:30Z,2025-03-01T01:32:20Z,pothole near crossing,3,37.80008847314662,-122.352529524559,Pine Ave,web,544.84,D08
MR220010,2025-02-18T07:46:03Z,02/24/2025 11:42:15,sidewalk obstruction,2,37.795116805226186,-122.358561911194,River Rd,app,217.1,D12
MR220011,09/07/2024 20:13:00,2024-07-12T11:24:53Z,sidewalk obstruction,1,37.71685374593006,-122.519060720413,Union Blvd,web,~442,D01
MR220012,05/25/2024 13:31:00,,pothole near crossing,5,37.70043296262403,-122.419635274433,River Rd,email,445.77,
MR220013,06/03/2025 00:24:14,06/20/2025 23:33:00,blocked lane,5,37.811317923943726,-122.430836447791,Transit Way,app,1381.01,D11
MR220014,2024-12-08T11:38:28Z,12/16/2024 18:24:47,missing sign,3,37.74821594359533,-122.508609049758,Hillcrest Ave,phone,747.57,D05
MR220015,2024-04-04T03:46:49Z,04/07/2024,sidewalk obstruction,URGENT,37.76944211299773,-122.426055650923,Transit Way,app,342,D07
MR220016,2025-03-16T18:30:25Z,2025-03-18T18:41:01Z,unsafe crossing,3,37.69495119582305,-122.408069235232,Union Blvd,phone,1979.54,D03
MR220017,08/08/2024,,busstop damage,5,37.69301374253705,-122.436850318676,,app,1449.37,D03
MR220018,2024-10-06T14:41:39Z,"Oct 09, 2024 10:46PM",Pothole Near Crossing,4,37.71267663594471,-122.461725506462,Cedar Rd,web,606.73,D02
MR220019,"Jan 01, 2025 01:07PM",01/06/2025,broken traffic light,4,37.75050311183228,-122.535020904808,Hillcrest Ave,app,USD 1255.31,D02
MR220020,2024-09-06T03:07:58Z,,blocked lane,4,37.79267105113316,-122.418105118547,Transit Way,app,1213.48,D11
MR220021,"May 13, 2025 10:38PM",2025-05-18T19:37:07Z,pothole near crossing,2,37.764454,-122.546516,Maple Dr,web,593.35,D05
MR220022,15-07-2024 05:58,07/20/2024 12:18:57,broken traffic light,5,37.821771615133116,-122.433917368867,Pine Ave,app,3345.96,D10
MR220023,2024-10-16T03:19:41Z,2024-10-17T22:46:45Z,missing sign,5,37.74877633149855,-122.460848819985,Maple Dr,web,296.14,D06
MR220024,01/31/2024,"Feb 21, 2024 10:14PM",missing sign,4,37.746734583952595,-122.455036835783,,phone,478.4,D06
MR220025,06/12/2025,,bus stop damage,1,37.762707257808735,-122.421189819128,,,542.78,D07
MR220026,2024-03-31T14:08:30Z,2024-04-07T15:55:13Z,missing sign,2,37.76904920178974,,Market St,email,USD 263.86,D08
MR220027,11/10/2025 14:15:00,,Blocked Lane,3,37.804156815628026,-122.423984128561,Transit Way,web,2358.33,
MR220028,10/14/2024,2024-10-21T06:33:36Z,sidewalk obstruction,Critical,37.70641999338199,-122.384103595992,Elm St,email,314.26,D04
MR220029,2024-06-05T22:42:52Z,,bus stop damage,4,,-122.379495143902,Elm St,web,1136.27,D08
MR220030,2025-07-05T03:28:39Z,"Jul 08, 2025 12:53AM",obstructed sidewalk,3,37.79725449956652,-122.376812873915,Elm St,app,380.39,D12
MR220031,2024-04-24T16:42:02Z,04/28/2024 11:05:00,blocked lane,4,37.80625669846562,-122.414761874138,Pine Ave,app,1638.06,D10
MR220032,11/07/2024 08:46:00,07/16/2024 22:25:40,blocked lane,2,37.807505,-122.45715,Market St,app,1298.31,D10
MR220033,2025-11-25T16:13:52Z,,pothole near crossing,3,37.81649084529694,-122.449449451071,Hillcrest Ave,email ,USD 412.02,D11
MR220034,"Apr 11, 2025 02:29PM",04/13/2025 14:03:42,unsafe crossing,5,37.68803047253454,-122.423506437522,Grant St,app,2040.1,D07
MR220035,2024-04-01T20:13:19Z,"Apr 22, 2024 01:07AM",unsafe crossing,4,37.811,-122.3593,Hillcrest Ave,App,1014.94,D12
MR220036,2025-03-08T19:57:55Z,,pothole near crossing,4,37.75849112244608,-122.424475435339,Elm St,Web Form,979.19,D07
MR220037,31-05-2025 12:00,,broken traffic light,4,37.77034217003568,,River Rd,app,978.69,D06
MR220038,2025-07-08T06:29:43Z,14-07-2025 06:59,unsafe crossing,5,37.76206697877773,-122.371142472709,Union Blvd,app,2812.74,D08
MR220039,2025-12-23T09:24:13Z,26-12-2025 20:09,pothole near crossing,3,37.76875611512927,-122.549368811859,Pine Ave,app,209.4,D05
MR220040,2025-06-13T03:13:21Z,23-06-2025 01:51,broken traffic light,3,37.73990486427921,-122.400571130497,Transit Way,app,1965.55,D07
MR220041,01/22/2025,02/08/2025 07:32:06,blocked lane,4,37.71097,-122.4778,Grant St,web,2461.55,D02
MR220042,2025-07-17T00:23:58Z,,unsafe crossing,4,37.809144625584345,-122.411483744023,,phone,660.99,D07
MR220043,06/28/2024 11:58:00,,missing sign,2,37.76803307731558,-122.484751567846,Broadway,app,324.78,D06
MR210611,2024-02-26T15:07:15Z,,bus stop damage,5,37.72186,-122.5366,Elm St, call center ,1229.49,D10
MR220045,03/14/2025,2025-03-22T01:01:46Z,bus stop damage,4,37.70305806838669,-122.493996308358,Broadway,app,978.89,D02
MR220046,2025-11-21T16:37:24Z,2025-11-29T18:50:11Z,bus stop damage,3,37.73251327812214,-122.401121289724,Maple Dr,app,520.16,D07
MR220047,01/17/2025 09:08:00,,pothole near crossing,4,37.81806769956899,-122.378835976554,Pine Ave,web,590.18,D12
MR220048,"Jun 20, 2025 03:51PM",2025-06-24T11:11:51Z,sidewalk obstruction,2,37.81276255408694,-122.485825000332,Transit Way,app,480.41,D10
MR220049,15-10-2024 18:36,2024-10-22T19:14:38Z,sidewalk obstruction,4,37.813,-122.498846,Cedar Rd,app,504.81,D10
MR220050,"Jan 07, 2025 02:02PM",,unsafe crossing,4,37.69353353833267,-122.386929657881,Broadway,app,1285.16,D04
MR220051,2024-11-30T20:07:54Z,12/06/2024,broken traffic light,5,37.7554,-122.517231,,web,1577.47,D05
MR220052,2024-12-24T12:17:04Z,2024-12-28T12:26:11Z,pothole near crossing,3,,-122.495434136936,Transit Way,email,697.16,D10
MR220053,2024-11-12T06:00:09Z,16-11-2024 19:54,pothole near crossing,3,37.79966021499708,-122.512250316137,Broadway,app,910 USD,
MR220054,04/08/2025 20:21:00,2025-04-11T16:53:54Z,broken traffic light,3,37.71431956124885,-122.450799195763,Transit Way,web,832.59,D10
MR220055,04/08/2025,2025-04-23T10:48:14Z,unsafe crossing,3,37.749011119969914,-122.361362103553,,,737.99,D05
MR220056,24-12-2024 14:07,,blocked lane,5,37.79733144602613,,Maple Dr,phone,983.01,D12
MR220057,09/20/2025 04:53:56,09/24/2025 13:59:00,pothole near crossing,2,37.70811659961182,-122.503611487982,River Rd, call center ,229.65,D01
MR220058,04/02/2024,04/07/2024,blocked lane,5,37.82206745460204,-122.517151240745,Maple Dr,web,1561.82,
MR220059,2025-05-07T11:05:20Z,,blocked lane,4,37.753884735277154,-122.46095761433,Market St,mobile app,1425.51,D06
MR220060,2025-04-27T05:07:03Z,2025-05-07T11:32:25Z,blocked lane,3,37.80728885631031,-122.416330769105,Transit Way,web,2319.34,
MR220061,07/13/2024 08:44:00,2024-07-19T11:12:07Z,sidewalk obstruction,4,37.76522454638584,-122.413937424712,Broadway,app,~310,D07
MR220062,2025-02-14T12:30:43Z,,unsafe crossing,4,37.81986555725954,-122.520871140687,Pine Ave,PHONE,1142.48,D09
MR220063,2025-10-05T11:13:15Z,,blocked lane,4,37.83167731521476,-122.514426029787,Maple Dr,app,1126.6,D09
MR220064,2025-01-05T17:22:52Z,10/01/2025 22:41:00,side walk obstruction,3,37.82045968804601,-122.518898141732,River Rd,,~319,D09
MR220065,2024-07-09T00:58:05Z,2024-07-16T14:00:13Z,pothole near crossing,4,37.7441450049294,-122.518564525849,Maple Dr,web,~573,D05
MR220066,12/29/2025,01/23/2026,broken traffic light,3,37.803005297490415,-122.425257175774,Broadway,app,1603.01,D11
MR205199,2024-02-29T22:58:42Z,2024-03-04T12:35:07Z,sidewalk obstruction,3,37.71839174261141,-122.396618490656,Harbor Ave,app,394.3,
MR220068,2024-03-30T23:02:48Z,,missing sign,2,37.80467,-122.405,Market St,mobile app,430.4,D11
MR220069,2024-12-21T07:05:00Z,2024-12-30T13:52:10Z,bus stop damage,5,,-122.413953967313,Pine Ave,app,952.76,D03
MR220070,2025-09-12T01:24:53Z,13-09-2025 07:55,broken traffic light,4,37.69234369407104,-122.43274335361,Market St,app,"1,715 USD",D03
MR220071,0000-00-00,02/19/2025 23:16:00,bus stop damage,1,37.80330411105428,-122.437041386346,Maple Dr,app,595.81,D11
MR220072,2025-07-24T04:20:45Z,2025-08-02T09:18:29Z,unsafe crossing,3,37.76439793767495,-122.399929150182,,web,1794.69,D08
MR220073,2025-02-19T00:58:42Z,2025-02-27T10:42:43Z,unsafe crossing,4,37.7512087377612,-122.367030152544,Pine Ave,phone,1243.26,D04
MR220074,08/06/2025 00:32:00,06/26/2025 05:14:00,broken traffic light,5,37.76296956281493,-122.443131922239,Transit Way,App,3316.06,D07
MR220075,2024-06-11T19:32:29Z,06/17/2024 11:36:00,side walk obstruction,3,37.758217996108804,-122.382966971314,River Rd,,629.04,D08
MR220076,2025-06-02T08:00:58Z,2025-06-08T21:53:02Z,pothole near crossing,2,37.707685912449485,-122.43708606854,Hillcrest Ave,app,USD 662.42,D03
MR220077,2025-01-29T20:54:41Z,2025-02-01T05:11:44Z,sidewalk obstruction,2,37.686701565668066,-122.469443758842,Union Blvd,web,162.38,D02
MR220078,05/18/2024,2024-05-24T03:30:51Z,broken traffic light,medium low,37.70718195524707,-122.428853376044,Broadway,app,1652.44,D03
MR220079,02/07/2024 12:21:11,02/11/2024,pothole near crossing,4,37.687050519886476,-122.374214093983,Broadway,app,646.18,D04
MR220080,03/26/2025 18:03:39,04/03/2025 23:11:00,sidewalk obstruction,3,37.7160611342796,,River Rd,app,USD 326.97,D04
MR220081,11/01/2025 18:15:49,,bus stop damage,2,37.75326249995694,-122.375181094447,Elm St,email ,620.28,D08
MR220082,2025-09-01T06:52:49Z,09/25/2025,blocked lane,5,37.84144868083793,-122.417752613979,Maple Dr,app,"~1,049",D11
MR220083,2025-08-19T08:42:08Z,2025-08-31T17:59:03Z,missing sign,1,37.80423987425989,-122.442312097506,Broadway,app,495.91,D11
MR220084,12/28/2025 12:32:08,,blocked lane,High,37.7482654242598,-122.474463420574,River Rd,web,1159.62,D06
MR220085,"Feb 24, 2024 05:58AM",2024-02-27T03:12:12Z,blocked lane,high,37.69183756562999,-122.36594292685,Cedar Rd,web,1772.12,D04
MR220086,2025-04-05T23:07:32Z,2025-04-10T07:54:10Z,broken traffic light,M-L,37.801285284976025,-122.521248283727,,web,1660.76,D09
MR220087,"Jul 19, 2024 06:33PM",2024-07-20T13:54:13Z,blocked lane,4,37.7728114545021,-122.527522726488,Hillcrest Ave,app,3224.52,D05
MR220088,2024-01-27T08:25:39Z,,broken traffic light,4,37.73798862758558,-122.394409000447,Union Blvd,web,2031.31,D05
MR220089,01/21/2025 12:37:00,02/03/2025 13:57:00,pothole near crossing,3,,-122.515292808116,Cedar Rd,PHONE,254.39,D09
MR220090,30-03-2024 00:09,"Apr 10, 2024 05:55PM",unsafe crossing,4,37.81952104578118,-122.423751003546,Elm St,,1015.24,D11
MR220091,12/14/2025 03:29:00,12/17/2025 22:25:13,missing sign,4,37.81028554455507,-122.371415672497,Market St,app,429.92,D12
MR220092,2025-05-18T11:57:17Z,2025-05-24T23:43:12Z,blocked lane,5,37.784474465526785,-122.379740356517,River Rd,app,1383.05,D12
MR220093,2025-03-19T02:15:05Z,03/21/2025 07:36:00,blocked lane,3,37.74670700878731,-122.452787053917,Transit Way,app,1132.67,D06
MR220094,2025-11-12T01:25:02Z,2025-11-13T11:19:24Z,unsafe crossing,5,37.809595,-122.372979,Market St,web,1265.77,D12
MR220095,08/12/2024 00:52:00,,blocked lane,4,,-122.473979968135,River Rd,app,1232.37,D02
MR220096,2025-04-06T22:06:43Z,2025-04-09T22:54:12Z,missing sign,1,37.71897527609249,-122.527641695591,Cedar Rd,app,211.59,D01
MR220097,2024-09-10T19:31:48Z,,blocked lane,URGENT,37.749,-122.4712,,app,USD 1901.51,D06
MR220098,32/32/2025 99:99,2024-11-30T08:32:45Z,missing sign,1,37.74108233551139,-122.414522761918,Harbor Ave,web,241.11,D07
MR220099,2025-12-28T16:00:41Z,01/04/2026 23:50:38,sidewalk obstruction,4,37.75752616988006,-122.349666316031,Hillcrest Ave,app,323.09,D12
MR220100,2024-06-01T21:22:31Z,,unsafe crossing,5,37.81256808678923,-122.460508770957,Maple Dr,web,1191.71,D10
MR220101,10/06/2024,2024-10-26T00:34:22Z,bus stop damage,4,37.818,-122.4491,Harbor Ave,app,758.52,D11
MR220102,01/27/2024 18:25:00,02/02/2024 23:41:00,sidewalk obstruction,MED ,37.722835579715,,,phone,352.11,D02
MR220103,2025-11-27T00:11:26Z,"Jan 06, 2026 07:21PM",broken traffic light,4,37.72716137326389,-122.356717483246,Transit Way,phone,2886.54,D04
MR220104,2025-10-15T23:09:54Z,20-10-2025 19:54,bus stop damage,2,37.75655548497125,-122.376264284336,Broadway,email,1249.51,D08
MR220105,2024-08-25T14:26:09Z,09/02/2024 21:19:57,unsafe crossing,3,37.74117074623924,-122.42699173216,Grant St,,924.11,D07
MR220106,26-10-2025 23:12,,unsafe crossing,4,37.811,-122.44489,Harbor Ave,web,2209.07,D11
MR220107,11/29/2025,,unsafe crossing,4,37.7,-122.4557,,app,1354.61,D02
MR220108,2025-09-26T10:08:56Z,10/10/2025 10:22:00,broken traffic light,VERY HIGH,37.76712355560649,-122.420182332909,Transit Way,web,"1,981 USD",D07
MR220109,10/29/2025,,sidewalk obstruction,4,37.762431849941656,-122.500609199798,River Rd,web,457.12,D06
MR220110,2025-09-11T09:10:16Z,14-09-2025 20:58,obstructed sidewalk,2,37.81183734513572,-122.472325622279,Union Blvd,web,346.38,D10
MR220111,2024-12-19T12:43:01Z,,broken traffic light,5,,-122.461415520433,Transit Way,app,USD 2294.59,D06
MR220112,2024-05-24T22:13:52Z,2024-06-02T05:57:23Z,unsafe crossing,3,37.69622,,Pine Ave,web,998.02,D01
MR220113,2024-02-01T15:37:52Z,02/12/2024 18:42:49,pothole near crossing,4,37.80756346893282,-122.497353758104,Transit Way,email,454.76,D10
MR220114,2024-05-08T11:54:41Z,05/12/2024 10:29:00,sidewalk obstruction,4,37.75924187605615,-122.38778404066,Market St,email,414.87,D08
MR220115,07/25/2025 19:39:00,"Aug 15, 2025 02:45PM",bus stop damage,3,37.73953041147508,-122.447458463379,Elm St,app,858.42,D06
MR220116,2024-05-10T18:09:52Z,"May 20, 2024 06:01AM",unsafe crossing,3,37.759093265894194,-122.46407741361,Transit Way,phone,647.03,D06
MR220117,"Mar 19, 2024 09:43PM",2024-03-28T21:35:24Z,MISSING SIGN,4,37.7988,-122.41503,Market St,email,333.3,D11
MR220118,2024-07-26T02:17:22Z,,missing sign,1,37.75331848308876,-122.368313388033,,app,369.51,D08
MR220119,2025-05-21T09:04:52Z,2025-05-24T09:18:50Z,pothole near crossing,5,37.84047015530388,-122.530223494036,Cedar Rd,,688.31,D09
MR220120,2025-07-10T13:37:31Z,,pothole near crossing,Critical,37.79275324198426,-122.365326956804,Union Blvd,phone,~618,D12
MR220121,2025-10-31T19:52:42Z,2025-11-22T22:53:47Z,bus stop damage,4,37.790820819786624,-122.513791191639,Market St,app,809 USD,
MR220122,02/19/2025 09:06:00,2025-02-22T16:02:29Z,unsafe crossing,2,37.71328692853207,-122.511083669059,Hillcrest Ave,phone,USD 1360.57,D01
MR220123,2024-08-08T18:23:21Z,,broken traffic light,4,37.829046,-122.414534,Maple Dr,web,3168.49,D11
MR220124,05/21/2024 13:41:00,2024-05-28T01:10:25Z,obstructed sidewalk,2,37.7434,-122.473964,Harbor Ave,app,299.55,D06
MR220125,2025-09-14T02:42:29Z,09/21/2025,blocked lane,3,37.768358364148504,-122.426280322906,Harbor Ave,phone,2403.41,D07
